Order_id,Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
7566,06-01-2024,Khushi,Punjab,Furniture,Chairs,High-Back Leather Manager's Chair,181.99,2,-54.60
7567,28-03-2021,Akshay,Uttarakhand,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.59,2,-2.63
7568,10-09-2020,Divya,Uttarakhand,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.34,3,2.51
7569,17-08-2023,Advait,Gujarat,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",68.46,7,25.33
7570,20-08-2022,Prateek,Maharashtra,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,18.83
7571,29-07-2023,Kunal,Arunachal Pradesh,Office Supplies,Art,Newell 350,9.84,3,2.85
7572,08-03-2022,Kunal,Meghalaya,Office Supplies,Art,Newell 333,2.78,1,0.72
7573,25-09-2023,Alia,Himachal Pradesh,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,-6.42
7574,30-03-2022,Manisha,Manipur,Office Supplies,Fasteners,OIC Thumb-Tacks,1.82,2,0.62
7575,14-04-2022,Shubham,Tripura,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,-46.72
7576,22-01-2022,Aarav,Chhattisgarh,Office Supplies,Storage,Tennsco Commercial Shelving,48.82,3,-11.59
7577,22-08-2021,Sudhir,Nagaland,Office Supplies,Binders,Storex Dura Pro Binders,1.19,1,-1.96
7578,04-02-2022,Alia,Maharashtra,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,13.43
7579,24-01-2023,Aniket,Manipur,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,207.48
7580,28-04-2021,Advait,West Bengal,Technology,Accessories,Imation¬†8gb Micro Traveldrive Usb 2.0¬†Flash Drive,120.00,8,13.20
7581,14-01-2023,Rahul,Chhattisgarh,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,1.48
7582,13-08-2022,Ananya,Tripura,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,6.03
7583,21-10-2020,Pooja,Meghalaya,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.14,3,-11.28
7584,31-01-2020,Sourabh,Nagaland,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,208.44,3,62.53
7585,18-12-2023,Simran,Uttar Pradesh,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,0.77
7586,23-03-2021,Jhanvi,Haryana,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,6.92
7587,03-05-2023,Harsh,Maharashtra,Office Supplies,Paper,Xerox 201,12.96,2,6.22
7588,23-03-2022,Ishika,Tamil Nadu,Office Supplies,Binders,Binding Machine Supplies,58.34,2,28.00
7589,17-04-2022,Shashank,Nagaland,Technology,Phones,Google Nexus 5,539.97,3,134.99
7590,09-01-2022,Ishita,West Bengal,Office Supplies,Paper,Xerox 2,25.92,5,9.07
7591,12-02-2021,Chirag,Haryana,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,9.82
7592,01-11-2022,Pooja,Kerala,Office Supplies,Art,Staples in misc. colors,31.44,3,7.86
7593,26-01-2024,Chirag,Rajasthan,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.00,4,14.70
7594,03-01-2024,Utkarsh,Karnataka,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,477.15,5,28.63
7595,10-01-2020,Akhil,Chhattisgarh,Technology,Phones,Nokia Lumia 925,302.38,3,22.68
7596,07-11-2020,Utkarsh,Sikkim,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.30,5,138.42
7597,12-02-2023,Prachi,Uttarakhand,Technology,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.19,3,0.34
7598,24-06-2023,Alia,Arunachal Pradesh,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,-10.05
7599,02-11-2021,Monica,Uttar Pradesh,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,33.22
7600,19-12-2020,Sonia,Haryana,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.37,4,4.08
7601,30-07-2022,Saurabh,Arunachal Pradesh,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",247.44,8,101.45
7602,19-04-2020,Hari,Uttarakhand,Furniture,Chairs,"Global Task Chair, Black",106.87,3,-29.01
7603,11-10-2020,Aniket,Rajasthan,Office Supplies,Binders,Storex Dura Pro Binders,3.56,3,-6.24
7604,20-04-2023,Karan,Chhattisgarh,Technology,Phones,Panasonic KX TS208W Corded phone,195.96,5,19.60
7605,04-06-2020,Alia,Kerala,Office Supplies,Paper,Xerox 230,15.55,3,5.44
7606,18-02-2021,Sandeep,West Bengal,Technology,Accessories,Logitech¬†Gaming G510s - Keyboard,271.97,4,54.39
7607,13-11-2023,Vikram,Maharashtra,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,9.89
7608,14-01-2020,Vikram,Andhra Pradesh,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,36.29
7609,08-01-2021,Khushi,Manipur,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.87,3,5.03
7610,25-11-2020,Neha,Bihar,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,-64.94
7611,11-11-2023,Riya,Jharkhand,Office Supplies,Paper,Xerox 1930,25.92,5,9.40
7612,02-11-2022,Suresh,Uttarakhand,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,4.67
7613,06-08-2022,Karthik,Sikkim,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,65.42,4,-52.34
7614,19-04-2020,Shreya,Maharashtra,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,23.55,5,1.18
7615,22-05-2023,Neha,Karnataka,Office Supplies,Binders,Satellite Sectional Post Binders,43.41,1,19.97
7616,07-05-2023,Amrita,Haryana,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,2.62
7617,16-04-2020,Sahil,Bihar,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,120.94
7618,10-09-2023,Aditi,Uttarakhand,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1,3.99
7619,09-04-2022,Shailendra,Odisha,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",241.96,2,33.87
7620,22-04-2022,Varun,Arunachal Pradesh,Office Supplies,Binders,Avery Binder Labels,3.89,1,1.87
7621,24-04-2022,Monica,Tamil Nadu,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3,3.04
7622,21-02-2020,Pranav,Uttarakhand,Technology,Phones,LG G3,156.79,1,17.64
7623,28-12-2021,Shreyas,Odisha,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,-3.09
7624,26-01-2022,Prachi,Assam,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,-0.34
7625,01-11-2022,Rajesh,Uttarakhand,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,18.01
7626,20-04-2020,Shraddha,Sikkim,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.67,1,-6.02
7627,27-07-2021,Ishaan,Uttar Pradesh,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.10,6,10.18
7628,29-03-2022,Karthik,Telangana,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,1.31
7629,15-04-2022,Amrita,Maharashtra,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.80,2,-2.66
7630,11-04-2022,Janhvi,Telangana,Office Supplies,Paper,Xerox 1924,27.74,6,10.06
7631,08-04-2020,Aman,Telangana,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.38,4,-34.31
7632,06-09-2021,Monica,Kerala,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",53.90,5,25.87
7633,05-03-2020,Manisha,Uttar Pradesh,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",324.74,3,-77.13
7634,23-11-2022,Samir,Telangana,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,6,539.25
7635,12-04-2020,Suresh,Telangana,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.20,8,793.72
7636,27-11-2023,Monica,Uttarakhand,Technology,Accessories,Maxell¬†LTO Ultrium - 800 GB,83.97,3,15.95
7637,10-07-2020,Vikas,Bihar,Technology,Accessories,Logitech¬†MX Performance Wireless Mouse,39.89,1,14.76
7638,23-03-2020,Vipul,Haryana,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,8.69
7639,23-09-2021,Samir,Odisha,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,-0.64
7640,08-10-2023,Shraddha,Odisha,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,2.40
7641,22-09-2020,Shivam,Manipur,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6,7.92
7642,20-01-2021,Rohit,Tamil Nadu,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",43.92,5,15.92
7643,07-02-2022,Abhilasha,Sikkim,Office Supplies,Paper,Things To Do Today Spiral Book,25.34,4,9.19
7644,18-01-2024,Sagar,Nagaland,Office Supplies,Paper,Xerox 1977,10.69,2,3.74
7645,03-12-2022,Advait,Nagaland,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,9.67
7646,08-07-2021,Akshay,Manipur,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.50,10,362.84
7647,30-01-2023,Sapna,Punjab,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,8.50
7648,09-03-2021,Shakshi,Bihar,Office Supplies,Paper,Xerox 1947,11.96,2,5.38
7649,16-08-2023,Ishaan,Karnataka,Office Supplies,Binders,UniKeep View Case Binders,3.91,1,1.27
7650,27-04-2023,Sumit,Bihar,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,4.55,3,-3.49
7651,06-03-2020,Shweta,Nagaland,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",5.20,2,0.59
7652,18-12-2023,Ananya,Maharashtra,Technology,Accessories,Logitech¬†P710e Mobile Speakerphone,205.99,1,-2.57
7653,11-09-2020,Samir,Andhra Pradesh,Office Supplies,Paper,Xerox 206,15.55,3,5.44
7654,25-03-2023,Meera,Arunachal Pradesh,Technology,Phones,VTech DS6151,503.96,5,50.40
7655,16-02-2023,Kabir,Assam,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.47,7,1.84
7656,23-08-2023,Amrita,Meghalaya,Furniture,Bookcases,Bush Mission Pointe Library,241.57,2,0.00
7657,15-05-2023,Kabir,Assam,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,110.40,2,-4.14
7658,01-01-2022,Kunal,Punjab,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.77,2,-115.43
7659,05-02-2023,Sonia,Uttarakhand,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,78.66,6,36.18
7660,27-07-2021,Shiv,Uttarakhand,Office Supplies,Paper,Xerox 188,45.36,4,22.23
7661,21-11-2022,Ishika,Maharashtra,Office Supplies,Storage,Eldon Gobal File Keepers,136.26,9,5.45
7662,04-04-2022,Kabir,Haryana,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.98,2,2.00
7663,02-04-2023,Deepika,Andhra Pradesh,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,71.98,2,25.19
7664,16-04-2022,Aniket,Sikkim,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¬æ¬î x 11¬î",12.48,2,5.62
7665,15-09-2023,Deepika,Madhya Pradesh,Office Supplies,Art,Newell 346,8.64,3,2.51
7666,29-08-2023,Gunjan,Himachal Pradesh,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,7,-9.56
7667,02-06-2023,Ayesha,Maharashtra,Office Supplies,Binders,GBC VeloBind Cover Sets,108.08,7,54.04
7668,06-04-2023,Vaibhav,Nagaland,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3,4.39
7669,04-11-2021,Ishita,Meghalaya,Furniture,Furnishings,Nu-Dell Executive Frame,30.34,6,-17.44
7670,14-07-2023,Deepak,Maharashtra,Technology,Phones,LG G3,470.38,3,52.92
7671,31-01-2023,Lakshay,West Bengal,Office Supplies,Paper,Xerox 227,20.74,4,7.26
7672,24-11-2020,Chetan,West Bengal,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",4.95,1,2.18
7673,24-10-2022,Nisha,Nagaland,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.40,5,0.00
7674,13-08-2021,Jhanvi,Assam,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62,2,-4.47
7675,17-08-2023,Jaya,Maharashtra,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,2.08
7676,16-05-2021,Manisha,Rajasthan,Office Supplies,Paper,Easy-staple paper,85.06,3,28.71
7677,24-12-2020,Arjun,Tamil Nadu,Technology,Phones,ClearOne Communications CHAT 70 OC¬†Speaker Phone,381.58,3,28.62
7678,13-10-2021,Kavya,Andhra Pradesh,Office Supplies,Binders,Wilson Jones Impact Binders,10.36,2,5.08
7679,14-06-2023,Kabir,Himachal Pradesh,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.18,4,-18.87
7680,13-01-2022,Ankit,Gujarat,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.67,2,140.96
7681,20-10-2023,Vipul,Gujarat,Technology,Phones,Shocksock Galaxy S4 Armband,17.52,2,-3.50
7682,30-10-2020,Abhay,Punjab,Technology,Accessories,Memorex Micro Travel Drive 16 GB,89.54,7,12.31
7683,29-05-2021,Aishwarya,Gujarat,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,-8.35
7684,22-02-2022,Kajal,Kerala,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.59,2,-48.39
7685,02-10-2023,Rupal,Gujarat,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,-14.39
7686,16-02-2020,Janhvi,Manipur,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.93,1,-71.89
7687,11-03-2021,Isha,Manipur,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.35,8,11.36
7688,09-08-2022,Jatin,Uttarakhand,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,54.06
7689,27-01-2024,Mohit,Nagaland,Office Supplies,Paper,Easy-staple paper,49.12,4,23.09
7690,13-02-2021,Tarun,Gujarat,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,29.60,2,14.80
7691,07-10-2022,Deepak,Assam,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.17,5,-30.25
7692,09-10-2022,Vipul,Arunachal Pradesh,Technology,Phones,iHome FM Clock Radio with Lightning Dock,279.96,5,17.50
7693,09-09-2020,Aditi,Karnataka,Technology,Accessories,Imation¬†16GB Mini TravelDrive USB 2.0¬†Flash Drive,132.52,4,54.33
7694,04-12-2023,Varun,Gujarat,Office Supplies,Art,Newell 351,16.40,5,4.76
7695,29-08-2021,Sarika,Arunachal Pradesh,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.03,6,15.01
7696,10-06-2021,Deepika,Odisha,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,84.22
7697,17-09-2022,Swati,Punjab,Office Supplies,Art,Prang Dustless Chalk Sticks,8.40,5,4.20
7698,11-01-2021,Kunal,Mizoram,Technology,Phones,"Logitech B530 USB¬†Headset¬†-¬†headset¬†- Full size, Binaural",88.78,3,7.77
7699,14-11-2022,Gunjan,Maharashtra,Office Supplies,Labels,Avery 512,11.56,4,5.43
7700,23-01-2020,Aditi,Punjab,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,15.58,1,3.90
7701,30-12-2023,Aarushi,Rajasthan,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.70,7,4.12
7702,12-08-2020,Sunil,Mizoram,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,14.13,3,0.71
7703,18-06-2023,Ishita,Uttar Pradesh,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,60.26
7704,15-04-2020,Raj,Himachal Pradesh,Furniture,Chairs,Global Leather Executive Chair,280.79,1,35.10
7705,05-07-2021,Vinita,Gujarat,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.45,4,7.70
7706,24-07-2020,Sunil,Mizoram,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,5,6.60
7707,03-12-2022,Jhanvi,West Bengal,Office Supplies,Art,Newell 319,15.87,1,1.98
7708,05-09-2020,Raman,Sikkim,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.59,3,-48.51
7709,27-12-2023,Sonam,Maharashtra,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,1.09
7710,19-08-2020,Ishita,Kerala,Office Supplies,Paper,Xerox 1939,37.94,2,18.21
7711,06-07-2022,Riya,Tripura,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.29,6,6.63
7712,07-04-2021,Prachi,Uttarakhand,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.80,5,130.21
7713,16-04-2020,Jhanvi,Gujarat,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,1.03
7714,10-04-2023,Shivam,Manipur,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,41.86
7715,31-05-2020,Karthik,Mizoram,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,16.59
7716,29-08-2020,Abhay,Goa,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.57,4,-3.81
7717,17-11-2021,Yash,Rajasthan,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,91.20,3,41.95
7718,01-10-2022,Sarika,Kerala,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",452.94,3,67.94
7719,25-11-2021,Advait,Uttarakhand,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,4,9.33
7720,07-11-2023,Pranav,Kerala,Office Supplies,Binders,Angle-D Ring Binders,13.13,3,4.27
7721,04-07-2021,Dev,Mizoram,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,16.68
7722,08-10-2021,Karthik,Punjab,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,143.04
7723,22-10-2022,Manisha,Karnataka,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,1.07
7724,02-10-2021,Hemant,Telangana,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2,19.18
7725,08-10-2023,Shakshi,Gujarat,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.98,3,9.00
7726,12-11-2022,Khushi,Andhra Pradesh,Office Supplies,Paper,Xerox 203,19.44,3,9.33
7727,20-12-2022,Tanvi,Manipur,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.86,3,-6.86
7728,09-02-2020,Vinay,Sikkim,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",164.74,4,-39.12
7729,03-04-2020,Aman,Madhya Pradesh,Furniture,Chairs,Global Super Steno Chair,470.30,7,-87.34
7730,23-06-2022,Rohit,Jharkhand,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,47.98,2,6.00
7731,12-08-2023,Sachin,Jharkhand,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,181.86,7,50.92
7732,27-03-2021,Sameer,Assam,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.14,4,-25.47
7733,11-09-2020,Kabir,Goa,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3,4.80
7734,18-07-2021,Jai,Karnataka,Office Supplies,Art,Newell 331,19.56,5,1.71
7735,21-01-2022,Chetan,Kerala,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1,1.75
7736,08-09-2022,Shubham,Uttar Pradesh,Office Supplies,Labels,Avery 490,44.40,3,22.20
7737,16-07-2021,Vipul,Telangana,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,22.83
7738,15-10-2023,Kavya,Uttar Pradesh,Office Supplies,Paper,Xerox 1992,17.94,3,8.79
7739,13-07-2021,Jaya,Bihar,Technology,Phones,Panasonic KX T7736-B Digital phone,119.96,1,7.50
7740,15-01-2022,Abhay,Mizoram,Technology,Phones,HTC One,239.98,3,27.00
7741,08-09-2020,Vaibhav,Uttar Pradesh,Furniture,Furnishings,Staple-based wall hangings,31.17,4,9.35
7742,14-07-2022,Yash,Assam,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",120.96,2,-28.22
7743,20-12-2023,Anand,Himachal Pradesh,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.94,8,223.99
7744,13-12-2020,Simran,Andhra Pradesh,Office Supplies,Appliances,Staple holder,76.61,8,6.70
7745,17-02-2022,Manisha,Manipur,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",142.78,1,17.85
7746,15-07-2021,Deepti,Sikkim,Office Supplies,Paper,Xerox 1955,91.36,5,29.69
7747,26-04-2020,Sandeep,Himachal Pradesh,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,52.38
7748,15-08-2023,Aarushi,Meghalaya,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.73,2,-3.89
7749,12-01-2021,Divya,Rajasthan,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.02,3,4.73
7750,18-12-2022,Rajesh,Nagaland,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",301.96,2,90.59
7751,12-04-2020,Alia,Himachal Pradesh,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,3,50.58
7752,10-12-2020,Neha,Telangana,Technology,Phones,Pyle PMP37LED,191.98,2,51.83
7753,09-03-2022,Prachi,Chhattisgarh,Technology,Phones,Clarity 53712,65.99,1,17.16
7754,03-06-2022,Shreya,Uttarakhand,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,90.97
7755,14-10-2020,Shraddha,Jharkhand,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,8.71
7756,21-05-2021,Vaibhav,West Bengal,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68,2,4.34
7757,05-06-2021,Sanjay,Haryana,Office Supplies,Paper,Xerox 215,19.44,3,9.33
7758,03-02-2024,Sonia,Madhya Pradesh,Office Supplies,Paper,Xerox 1885,192.16,4,92.24
